Time	I_src_A	I_src_B	I_src_C
4.029  	-19.0159	-0.231421	0.495671
4.02905  	-18.9973	-0.238627	0.492236
4.0291  	-18.9743	-0.245838	0.488616
4.02915  	-18.9468	-0.252903	0.484961
4.0292  	-18.9147	-0.259978	0.481113
4.02925  	-18.8782	-0.266958	0.477179
4.0293  	-18.8372	-0.27385	0.473148
4.02935  	-18.7917	-0.28074	0.468935
4.0294  	-18.7418	-0.287476	0.46469
4.02945  	-18.6874	-0.294211	0.460261
4.0295  	-18.6285	-0.300845	0.455747
4.02955  	-18.5652	-0.307382	0.451145
4.0296  	-18.4976	-0.313908	0.446365
4.02965  	-18.4255	-0.320274	0.441558
4.0297  	-18.349	-0.326627	0.436575
4.02975  	-18.2682	-0.332875	0.431509
4.0298  	-18.183	-0.339015	0.426364
4.02985  	-18.0936	-0.345137	0.421046
4.0299  	-17.9998	-0.351094	0.415706
4.02995  	-17.9017	-0.357027	0.4102
4.03  	-17.7994	-0.36285	0.404614
4.03005  	-17.6928	-0.368555	0.398957
4.0301  	-17.5821	-0.374236	0.393134
4.03015  	-17.4671	-0.379746	0.387294
4.0302  	-17.348	-0.385222	0.381298
4.03025  	-17.2248	-0.390585	0.375226
4.0303  	-17.0975	-0.39582	0.369093
4.03035  	-16.9661	-0.401026	0.362801
4.0304  	-16.8307	-0.406054	0.356497
4.03045  	-16.6913	-0.41104	0.350049
4.0305  	-16.5479	-0.415909	0.343528
4.03055  	-16.4006	-0.420642	0.336956
4.0306  	-16.2494	-0.42534	0.330234
4.03065  	-16.0943	-0.429856	0.323506
4.0307  	-15.9354	-0.434321	0.316643
4.03075  	-15.7728	-0.438666	0.309715
4.0308  	-15.6063	-0.442868	0.302745
4.03085  	-15.4362	-0.447029	0.295633
4.0309  	-15.2624	-0.451005	0.288522
4.03095  	-15.085	-0.454921	0.281289
4.031  	-14.9041	-0.458716	0.273995
4.03105  	-14.7195	-0.462361	0.26667
4.0311  	-14.5315	-0.465959	0.259212
4.03115  	-14.34	-0.469371	0.251762
4.0312  	-14.1452	-0.472714	0.244202
4.03125  	-13.947	-0.475935	0.236588
4.0313  	-13.7454	-0.479	0.228954
4.03135  	-13.5407	-0.482015	0.221195
4.0314  	-13.3327	-0.48484	0.213453
4.03145  	-13.1216	-0.487591	0.205612
4.0315  	-12.9074	-0.490218	0.197725
4.03155  	-12.6901	-0.492684	0.189828
4.0316  	-12.4699	-0.495096	0.181817
4.03165  	-12.2467	-0.497317	0.17383
4.0317  	-12.0206	-0.499459	0.165758
4.03175  	-11.7917	-0.501476	0.157645
4.0318  	-11.5599	-0.503328	0.149534
4.03185  	-11.3255	-0.505123	0.14132
4.0319  	-11.0884	-0.506727	0.133138
4.03195  	-10.8487	-0.508245	0.124883
4.032  	-10.6064	-0.50964	0.116595
4.03205  	-10.3617	-0.510866	0.108321
4.0321  	-10.1145	-0.512033	0.0999545
4.03215  	-9.86496	-0.513009	0.0916273
4.0322  	-9.6131	-0.513895	0.0832406
4.03225  	-9.35903	-0.514659	0.0748289
4.0323  	-9.1027	-0.515252	0.0664428
4.03235  	-8.84433	-0.515784	0.0579744
4.0324  	-8.58385	-0.516126	0.049554
4.03245  	-8.32137	-0.516375	0.0410873
4.0325  	-8.05701	-0.516504	0.0326035
4.03255  	-7.7907	-0.51646	0.0241569
4.0326  	-7.52267	-0.516353	0.015639
4.03265  	-7.25285	-0.51606	0.0071774
4.0327  	-6.98136	-0.51567	-0.00131724
4.03275  	-6.70832	-0.515162	-0.00982084
4.0328  	-6.43365	-0.514481	-0.0182758
4.03285  	-6.1576	-0.513737	-0.0267908
4.0329  	-5.8801	-0.512809	-0.0352413
4.03295  	-5.60125	-0.511782	-0.0437116
4.033  	-5.32119	-0.510641	-0.0521826
4.03305  	-5.03985	-0.509327	-0.0605936
4.0331  	-4.75746	-0.507951	-0.0690535
4.03315  	-4.47396	-0.506394	-0.0774406
4.0332  	-4.18946	-0.504738	-0.0858344
4.03325  	-3.9041	-0.502971	-0.0942207
4.0333  	-3.6178	-0.501032	-0.102536
4.03335  	-3.3308	-0.499032	-0.110889
4.0334  	-3.04304	-0.496856	-0.11916
4.03345  	-2.75463	-0.49458	-0.127426
4.0335  	-2.4657	-0.492198	-0.135676
4.03355  	-2.17619	-0.489645	-0.143844
4.0336  	-1.88633	-0.487034	-0.152038
4.03365  	-1.59607	-0.484252	-0.160144
4.0337  	-1.3055	-0.48137	-0.16823
4.03375  	-1.01478	-0.478388	-0.176293
4.0338  	-0.723834	-0.475238	-0.184263
4.03385  	-0.432884	-0.472032	-0.192249
4.0339  	-0.141894	-0.46866	-0.200137
4.03395  	0.149043	-0.465191	-0.207995
4.034  	0.439782	-0.461627	-0.215821
4.03405  	0.730391	-0.457899	-0.223544
4.0341  	1.02065	-0.454118	-0.231272
4.03415  	1.31059	-0.450178	-0.238896
4.0342  	1.60012	-0.446142	-0.246476
4.03425  	1.8891	-0.442018	-0.254017
4.0343  	2.17759	-0.437735	-0.261445
4.03435  	2.46538	-0.433402	-0.268868
4.0344  	2.7525	-0.428918	-0.276179
4.03445  	3.03885	-0.424341	-0.283436
4.0345  	3.3243	-0.419682	-0.290645
4.03455  	3.60891	-0.41487	-0.297733
4.0346  	3.89248	-0.410012	-0.304804
4.03465  	4.17501	-0.405011	-0.311758
4.0347  	4.45644	-0.399921	-0.318646
4.03475  	4.73661	-0.394757	-0.32548
4.0348  	5.0156	-0.389445	-0.332183
4.03485  	5.2932	-0.384094	-0.33886
4.0349  	5.56943	-0.378607	-0.345413
4.03495  	5.84421	-0.373035	-0.35189
4.035  	6.11739	-0.367397	-0.358306
4.03505  	6.38906	-0.361618	-0.364583
4.0351  	6.65899	-0.355805	-0.370825
4.03515  	6.92721	-0.349866	-0.376937
4.0352  	7.19367	-0.343847	-0.382963
4.03525  	7.45819	-0.33777	-0.388921
4.0353  	7.72086	-0.33156	-0.394734
4.03535  	7.98149	-0.325321	-0.400502
4.0354  	8.24007	-0.318966	-0.406135
4.03545  	8.49656	-0.312537	-0.411673
4.0355  	8.75081	-0.306059	-0.417138
4.03555  	9.00288	-0.299456	-0.422449
4.0356  	9.2526	-0.29283	-0.427708
4.03565  	9.49996	-0.286099	-0.432828
4.0357  	9.74492	-0.279299	-0.437844
4.03575  	9.98733	-0.27246	-0.442781
4.0358  	10.2273	-0.265504	-0.447559
4.03585  	10.4645	-0.258532	-0.452276
4.0359  	10.6992	-0.251466	-0.456851
4.03595  	10.9311	-0.244337	-0.461313
4.036  	11.1602	-0.237179	-0.465693
4.03605  	11.3865	-0.229913	-0.469907
4.0361  	11.6099	-0.222639	-0.474055
4.03615  	11.8304	-0.215281	-0.478056
4.0362  	12.0479	-0.207868	-0.481937
4.03625  	12.2622	-0.200435	-0.485732
4.0363  	12.4736	-0.192904	-0.489357
