Time	voltage_A	voltage_B	voltage_C
1.93305	-72.3	81.6365	-9.3365
1.9331	-73.116	81.0554	-7.93936
1.93315	-73.9141	80.4543	-6.54025
1.9332	-74.6939	79.8334	-5.13954
1.93325	-75.4553	79.1928	-3.73755
1.9333	-76.198	78.5327	-2.33465
1.93335	-76.922	77.8531	-0.931165
1.9334	-77.6269	77.1544	0.472547
1.93345	-78.3128	76.4366	1.87614
1.9335	-78.9793	75.7	3.27927
1.93355	-79.6263	74.9447	4.6816
1.9336	-80.2536	74.1709	6.08277
1.93365	-80.8612	73.3788	7.48243
1.9337	-81.4488	72.5686	8.88026
1.93375	-82.0163	71.7405	10.2759
1.9338	-82.5636	70.8946	11.669
1.93385	-83.0905	70.0313	13.0592
1.9339	-83.5969	69.1507	14.4462
1.93395	-84.0827	68.2531	15.8296
1.934	-84.5478	67.3386	17.2091
1.93405	-84.9919	66.4075	18.5844
1.9341	-85.4151	65.46	19.9551
1.93415	-85.8173	64.4964	21.3209
1.9342	-86.1982	63.5168	22.6814
1.93425	-86.5579	62.5216	24.0363
1.9343	-86.8962	61.511	25.3853
1.93435	-87.2131	60.4851	26.728
1.9344	-87.5085	59.4444	28.0641
1.93445	-87.7823	58.389	29.3933
1.9345	-88.0344	57.3191	30.7153
1.93455	-88.2648	56.2352	32.0296
1.9346	-88.4734	55.1373	33.3361
1.93465	-88.6602	54.0259	34.6343
1.9347	-88.8251	52.9011	35.924
1.93475	-88.9681	51.7633	37.2049
1.9348	-89.0892	50.6127	38.4765
1.93485	-89.1882	49.4496	39.7387
1.9349	-89.2653	48.2743	40.991
1.93495	-89.3203	47.0871	42.2333
1.935	-89.3533	45.8883	43.4651
1.93505	-89.3643	44.6781	44.6862
1.9351	-89.3532	43.457	45.8962
1.93515	-89.3201	42.2251	47.095
1.9352	-89.2649	40.9828	48.2821
1.93525	-89.1877	39.7304	49.4573
1.9353	-89.0885	38.4681	50.6203
1.93535	-88.9673	37.1964	51.7708
1.9354	-88.8241	35.9155	52.9086
1.93545	-88.659	34.6258	54.0333
1.9355	-88.4721	33.3275	55.1446
1.93555	-88.2633	32.021	56.2424
1.9356	-88.0328	30.7066	57.3263
1.93565	-87.7805	29.3846	58.396
1.9357	-87.5066	28.0553	59.4513
1.93575	-87.2111	26.7191	60.492
1.9358	-86.8941	25.3764	61.5177
1.93585	-86.5556	24.0274	62.5282
1.9359	-86.1958	22.6724	63.5234
1.93595	-85.8147	21.3119	64.5028
1.936	-85.4124	19.9461	65.4663
1.93605	-84.9891	18.5753	66.4137
1.9361	-84.5447	17.2	67.3447
1.93615	-84.0796	15.8205	68.2591
1.9362	-83.5937	14.437	69.1566
1.93625	-83.0871	13.05	70.0371
1.9363	-82.5601	11.6598	70.9003
1.93635	-82.0127	10.2667	71.746
1.9364	-81.445	8.87102	72.574
1.93645	-80.8573	7.47319	73.3841
1.9365	-80.2496	6.07351	74.176
1.93655	-79.6221	4.67233	74.9497
1.9366	-78.9749	3.27	75.7049
1.93665	-78.3083	1.86687	76.4414
1.9367	-77.6223	0.46327	77.1591
1.93675	-76.9172	-0.940442	77.8577
1.9368	-76.1932	-2.34392	78.5371
1.93685	-75.4503	-3.74682	79.1971
1.9369	-74.6888	-5.1488	79.8376
1.93695	-73.9089	-6.54951	80.4584
1.937	-73.1107	-7.9486	81.0593
1.93705	-72.2945	-9.34573	81.6402
1.9371	-71.4605	-10.7405	82.201
1.93715	-70.6088	-12.1327	82.7415
1.9372	-69.7397	-13.5219	83.2616
1.93725	-68.8534	-14.9077	83.7612
1.9373	-67.9501	-16.2899	84.24
1.93735	-67.0301	-17.6681	84.6981
1.9374	-66.0935	-19.0418	85.1353
1.93745	-65.1406	-20.4109	85.5515
1.9375	-64.1716	-21.775	85.9466
1.93755	-63.1868	-23.1337	86.3205
1.9376	-62.1864	-24.4866	86.6731
1.93765	-61.1707	-25.8336	87.0043
1.9377	-60.1399	-27.1741	87.314
1.93775	-59.0942	-28.508	87.6022
1.9378	-58.0339	-29.8348	87.8687
1.93785	-56.9594	-31.1542	88.1136
1.9379	-55.8707	-32.466	88.3368
1.93795	-54.7683	-33.7698	88.5381
1.938	-53.6524	-35.0652	88.7176
1.93805	-52.5233	-36.352	88.8752
1.9381	-51.3811	-37.6298	89.0109
1.93815	-50.2263	-38.8983	89.1246
1.9382	-49.0592	-40.1572	89.2164
1.93825	-47.8799	-41.4062	89.2861
1.9383	-46.6888	-42.645	89.3338
1.93835	-45.4861	-43.8733	89.3594
1.9384	-44.2723	-45.0908	89.363
1.93845	-43.0475	-46.2971	89.3446
1.9385	-41.8121	-47.492	89.3041
1.93855	-40.5664	-48.6752	89.2416
1.9386	-39.3107	-49.8463	89.157
1.93865	-38.0453	-51.0052	89.0505
1.9387	-36.7705	-52.1515	88.922
1.93875	-35.4866	-53.2849	88.7715
1.9388	-34.194	-54.4052	88.5992
1.93885	-32.8929	-55.5121	88.4049
1.9389	-31.5837	-56.6052	88.1889
1.93895	-30.2667	-57.6844	87.9511
1.939	-28.9423	-58.7494	87.6916
1.93905	-27.6107	-59.7998	87.4105
1.9391	-26.2723	-60.8355	87.1078
1.93915	-24.9274	-61.8562	86.7836
1.9392	-23.5764	-62.8617	86.438
1.93925	-22.2195	-63.8516	86.0711
1.9393	-20.8572	-64.8258	85.6829
1.93935	-19.4897	-65.7839	85.2736
1.9394	-18.1174	-66.7259	84.8433
1.93945	-16.7406	-67.6514	84.392
1.9395	-15.3598	-68.5601	83.9199
1.93955	-13.9751	-69.452	83.4271
1.9396	-12.5869	-70.3268	82.9137
1.93965	-11.1957	-71.1841	82.3799
1.9397	-9.80172	-72.024	81.8257
1.93975	-8.40531	-72.846	81.2513
1.9398	-7.00682	-73.6501	80.6569
1.93985	-5.6066	-74.436	80.0426
1.9399	-4.205	-75.2035	79.4085
1.93995	-2.80236	-75.9525	78.7549
1.94	-1.39904	-76.6827	78.0818
1.94005	0.00463805	-77.3941	77.3894
1.9401	1.40831	-78.0863	76.678
1.94015	2.81164	-78.7593	75.9476
1.9402	4.21427	-79.4128	75.1985
1.94025	5.61586	-80.0467	74.4309
1.9403	7.01607	-80.6609	73.6448
1.94035	8.41454	-81.2552	72.8406
1.9404	9.81094	-81.8294	72.0185
1.94045	11.2049	-82.3834	71.1785
1.9405	12.5961	-82.9172	70.321
1.94055	13.9842	-83.4304	69.4462
1.9406	15.3689	-83.9231	68.5542
1.94065	16.7498	-84.3951	67.6453
1.9407	18.1265	-84.8462	66.7197
1.94075	19.4987	-85.2764	65.7777
1.9408	20.8662	-85.6856	64.8194
1.94085	22.2285	-86.0736	63.8451
1.9409	23.5853	-86.4404	62.8551
1.94095	24.9363	-86.7858	61.8495
1.941	26.2811	-87.1099	60.8287
1.94105	27.6195	-87.4124	59.7929
1.9411	28.951	-87.6934	58.7424
1.94115	30.2754	-87.9528	57.6773
1.9412	31.5924	-88.1904	56.598
1.94125	32.9015	-88.4063	55.5048
1.9413	34.2025	-88.6004	54.3979
1.94135	35.4951	-88.7726	53.2775
1.9414	36.7789	-88.9229	52.144
1.94145	38.0537	-89.0513	50.9976
1.9415	39.319	-89.1577	49.8386
1.94155	40.5747	-89.2421	48.6674
1.9416	41.8203	-89.3044	47.4841
1.94165	43.0556	-89.3448	46.2892
1.9417	44.2803	-89.3631	45.0828
1.94175	45.4941	-89.3593	43.8652
1.9418	46.6967	-89.3336	42.6369
1.94185	47.8877	-89.2857	41.398
1.9419	49.0669	-89.2158	40.1489
1.94195	50.234	-89.124	38.8899
1.942	51.3887	-89.0101	37.6214
1.94205	52.5308	-88.8743	36.3435
1.9421	53.6598	-88.7165	35.0567
1.94215	54.7757	-88.5369	33.7612
1.9422	55.878	-88.3354	32.4574
1.94225	56.9665	-88.1121	31.1455
1.9423	58.041	-87.867	29.826
1.94235	59.1011	-87.6003	28.4992
1.9424	60.1467	-87.312	27.1653
1.94245	61.1775	-87.0021	25.8247
1.9425	62.1931	-86.6708	24.4777
1.94255	63.1934	-86.3181	23.1247
1.9426	64.1781	-85.9441	21.766
1.94265	65.1469	-85.5488	20.4019
1.9427	66.0997	-85.1325	19.0328
1.94275	67.0362	-84.6952	17.659
1.9428	67.9562	-84.2369	16.2808
1.94285	68.8593	-83.7579	14.8986
1.9429	69.7455	-83.2582	13.5127
1.94295	70.6145	-82.738	12.1235
1.943	71.466	-82.1974	10.7313
1.94305	72.3	-81.6365	9.3365
1.9431	73.116	-81.0554	7.93936
1.94315	73.9141	-80.4543	6.54025
1.9432	74.6939	-79.8334	5.13954
1.94325	75.4553	-79.1928	3.73755
1.9433	76.198	-78.5327	2.33465
1.94335	76.922	-77.8531	0.931165
1.9434	77.6269	-77.1544	-0.472547
1.94345	78.3128	-76.4366	-1.87614
1.9435	78.9793	-75.7	-3.27927
1.94355	79.6263	-74.9447	-4.6816
1.9436	80.2536	-74.1709	-6.08277
1.94365	80.8612	-73.3788	-7.48243
1.9437	81.4488	-72.5686	-8.88026
1.94375	82.0163	-71.7405	-10.2759
1.9438	82.5636	-70.8946	-11.669
1.94385	83.0905	-70.0313	-13.0592
1.9439	83.5969	-69.1507	-14.4462
1.94395	84.0827	-68.2531	-15.8296
1.944	84.5478	-67.3386	-17.2091
1.94405	84.9919	-66.4075	-18.5844
1.9441	85.4151	-65.46	-19.9551
1.94415	85.8173	-64.4964	-21.3209
1.9442	86.1982	-63.5168	-22.6814
1.94425	86.5579	-62.5216	-24.0363
1.9443	86.8962	-61.511	-25.3853
1.94435	87.2131	-60.4851	-26.728
1.9444	87.5085	-59.4444	-28.0641
1.94445	87.7823	-58.389	-29.3933
1.9445	88.0344	-57.3191	-30.7153
1.94455	88.2648	-56.2352	-32.0296
1.9446	88.4734	-55.1373	-33.3361
1.94465	88.6602	-54.0259	-34.6343
1.9447	88.8251	-52.9011	-35.924
1.94475	88.9681	-51.7633	-37.2049
1.9448	89.0892	-50.6127	-38.4765
1.94485	89.1882	-49.4496	-39.7387
1.9449	89.2653	-48.2743	-40.991
1.94495	89.3203	-47.0871	-42.2333
1.945	89.3533	-45.8883	-43.4651
1.94505	89.3643	-44.6781	-44.6862
1.9451	89.3532	-43.457	-45.8962
1.94515	89.3201	-42.2251	-47.095
1.9452	89.2649	-40.9828	-48.2821
1.94525	89.1877	-39.7304	-49.4573
1.9453	89.0885	-38.4681	-50.6203
1.94535	88.9673	-37.1964	-51.7708
1.9454	88.8241	-35.9155	-52.9086
1.94545	88.659	-34.6258	-54.0333
1.9455	88.4721	-33.3275	-55.1446
1.94555	88.2633	-32.021	-56.2424
1.9456	88.0328	-30.7066	-57.3263
1.94565	87.7805	-29.3846	-58.396
1.9457	87.5066	-28.0553	-59.4513
1.94575	87.2111	-26.7191	-60.492
1.9458	86.8941	-25.3764	-61.5177
1.94585	86.5556	-24.0274	-62.5282
1.9459	86.1958	-22.6724	-63.5234
1.94595	85.8147	-21.3119	-64.5028
1.946	85.4124	-19.9461	-65.4663
1.94605	84.9891	-18.5753	-66.4137
1.9461	84.5447	-17.2	-67.3447
1.94615	84.0796	-15.8205	-68.2591
1.9462	83.5937	-14.437	-69.1566
1.94625	83.0871	-13.05	-70.0371
1.9463	82.5601	-11.6598	-70.9003
1.94635	82.0127	-10.2667	-71.746
1.9464	81.445	-8.87102	-72.574
1.94645	80.8573	-7.47319	-73.3841
1.9465	80.2496	-6.07351	-74.176
1.94655	79.6221	-4.67233	-74.9497
1.9466	78.9749	-3.27	-75.7049
1.94665	78.3083	-1.86687	-76.4414
1.9467	77.6223	-0.46327	-77.1591
1.94675	76.9172	0.940442	-77.8577
1.9468	76.1932	2.34392	-78.5371
1.94685	75.4503	3.74682	-79.1971
1.9469	74.6888	5.1488	-79.8376
1.94695	73.9089	6.54951	-80.4584
1.947	73.1107	7.9486	-81.0593
1.94705	72.2945	9.34573	-81.6402
1.9471	71.4605	10.7405	-82.201
1.94715	70.6088	12.1327	-82.7415
1.9472	69.7397	13.5219	-83.2616
1.94725	68.8534	14.9077	-83.7612
1.9473	67.9501	16.2899	-84.24
1.94735	67.0301	17.6681	-84.6981
1.9474	66.0935	19.0418	-85.1353
1.94745	65.1406	20.4109	-85.5515
1.9475	64.1716	21.775	-85.9466
1.94755	63.1868	23.1337	-86.3205
1.9476	62.1864	24.4866	-86.6731
1.94765	61.1707	25.8336	-87.0043
1.9477	60.1399	27.1741	-87.314
1.94775	59.0942	28.508	-87.6022
1.9478	58.0339	29.8348	-87.8687
1.94785	56.9594	31.1542	-88.1136
1.9479	55.8707	32.466	-88.3368
1.94795	54.7683	33.7698	-88.5381
1.948	53.6524	35.0652	-88.7176
1.94805	52.5233	36.352	-88.8752
1.9481	51.3811	37.6298	-89.0109
1.94815	50.2263	38.8983	-89.1246
1.9482	49.0592	40.1572	-89.2164
1.94825	47.8799	41.4062	-89.2861
1.9483	46.6888	42.645	-89.3338
1.94835	45.4861	43.8733	-89.3594
1.9484	44.2723	45.0908	-89.363
1.94845	43.0475	46.2971	-89.3446
1.9485	41.8121	47.492	-89.3041
1.94855	40.5664	48.6752	-89.2416
1.9486	39.3107	49.8463	-89.157
1.94865	38.0453	51.0052	-89.0505
1.9487	36.7705	52.1515	-88.922
1.94875	35.4866	53.2849	-88.7715
1.9488	34.194	54.4052	-88.5992
1.94885	32.8929	55.5121	-88.4049
1.9489	31.5837	56.6052	-88.1889
1.94895	30.2667	57.6844	-87.9511
1.949	28.9423	58.7494	-87.6916
1.94905	27.6107	59.7998	-87.4105
1.9491	26.2723	60.8355	-87.1078
1.94915	24.9274	61.8562	-86.7836
1.9492	23.5764	62.8617	-86.438
1.94925	22.2195	63.8516	-86.0711
1.9493	20.8572	64.8258	-85.6829
1.94935	19.4897	65.7839	-85.2736
1.9494	18.1174	66.7259	-84.8433
1.94945	16.7406	67.6514	-84.392
1.9495	15.3598	68.5601	-83.9199
1.94955	13.9751	69.452	-83.4271
1.9496	12.5869	70.3268	-82.9137
1.94965	11.1957	71.1841	-82.3799
1.9497	9.80172	72.024	-81.8257
1.94975	8.40531	72.846	-81.2513
1.9498	7.00682	73.6501	-80.6569
1.94985	5.6066	74.436	-80.0426
1.9499	4.205	75.2035	-79.4085
1.94995	2.80236	75.9525	-78.7549
1.95	1.39904	76.6827	-78.0818
1.95005	-0.00463805	77.3941	-77.3894
1.9501	-1.40831	78.0863	-76.678
1.95015	-2.81164	78.7593	-75.9476
1.9502	-4.21427	79.4128	-75.1985
1.95025	-5.61586	80.0467	-74.4309
1.9503	-7.01607	80.6609	-73.6448
1.95035	-8.41454	81.2552	-72.8406
1.9504	-9.81094	81.8294	-72.0185
1.95045	-11.2049	82.3834	-71.1785
1.9505	-12.5961	82.9172	-70.321
1.95055	-13.9842	83.4304	-69.4462
1.9506	-15.3689	83.9231	-68.5542
1.95065	-16.7498	84.3951	-67.6453
1.9507	-18.1265	84.8462	-66.7197
1.95075	-19.4987	85.2764	-65.7777
1.9508	-20.8662	85.6856	-64.8194
1.95085	-22.2285	86.0736	-63.8451
1.9509	-23.5853	86.4404	-62.8551
1.95095	-24.9363	86.7858	-61.8495
1.951	-26.2811	87.1099	-60.8287
1.95105	-27.6195	87.4124	-59.7929
1.9511	-28.951	87.6934	-58.7424
1.95115	-30.2754	87.9528	-57.6773
1.9512	-31.5924	88.1904	-56.598
1.95125	-32.9015	88.4063	-55.5048
1.9513	-34.2025	88.6004	-54.3979
1.95135	-35.4951	88.7726	-53.2775
1.9514	-36.7789	88.9229	-52.144
1.95145	-38.0537	89.0513	-50.9976
1.9515	-39.319	89.1577	-49.8386
1.95155	-40.5747	89.2421	-48.6674
1.9516	-41.8203	89.3044	-47.4841
1.95165	-43.0556	89.3448	-46.2892
1.9517	-44.2803	89.3631	-45.0828
1.95175	-45.4941	89.3593	-43.8652
1.9518	-46.6967	89.3336	-42.6369
1.95185	-47.8877	89.2857	-41.398
1.9519	-49.0669	89.2158	-40.1489
1.95195	-50.234	89.124	-38.8899
1.952	-51.3887	89.0101	-37.6214
1.95205	-52.5308	88.8743	-36.3435
1.9521	-53.6598	88.7165	-35.0567
1.95215	-54.7757	88.5369	-33.7612
1.9522	-55.878	88.3354	-32.4574
1.95225	-56.9665	88.1121	-31.1455
1.9523	-58.041	87.867	-29.826
1.95235	-59.1011	87.6003	-28.4992
1.9524	-60.1467	87.312	-27.1653
1.95245	-61.1775	87.0021	-25.8247
1.9525	-62.1931	86.6708	-24.4777
1.95255	-63.1934	86.3181	-23.1247
1.9526	-64.1781	85.9441	-21.766
1.95265	-65.1469	85.5488	-20.4019
1.9527	-66.0997	85.1325	-19.0328
1.95275	-67.0362	84.6952	-17.659
1.9528	-67.9562	84.2369	-16.2808
1.95285	-68.8593	83.7579	-14.8986
1.9529	-69.7455	83.2582	-13.5127
1.95295	-70.6145	82.738	-12.1235
1.953	-71.466	82.1974	-10.7313
1.95305	-72.3	81.6365	-9.3365
1.9531	-73.116	81.0554	-7.93936
1.95315	-73.9141	80.4543	-6.54025
1.9532	-74.6939	79.8334	-5.13954
1.95325	-75.4553	79.1928	-3.73755
1.9533	-76.198	78.5327	-2.33465
1.95335	-76.922	77.8531	-0.931165
1.9534	-77.6269	77.1544	0.472547
1.95345	-78.3128	76.4366	1.87614
1.9535	-78.9793	75.7	3.27927
1.95355	-79.6263	74.9447	4.6816
1.9536	-80.2536	74.1709	6.08277
1.95365	-80.8612	73.3788	7.48243
1.9537	-81.4488	72.5686	8.88026
1.95375	-82.0163	71.7405	10.2759
1.9538	-82.5636	70.8946	11.669
1.95385	-83.0905	70.0313	13.0592
1.9539	-83.5969	69.1507	14.4462
1.95395	-84.0827	68.2531	15.8296
1.954	-84.5478	67.3386	17.2091
1.95405	-84.9919	66.4075	18.5844
1.9541	-85.4151	65.46	19.9551
1.95415	-85.8173	64.4964	21.3209
1.9542	-86.1982	63.5168	22.6814
1.95425	-86.5579	62.5216	24.0363
1.9543	-86.8962	61.511	25.3853
1.95435	-87.2131	60.4851	26.728
1.9544	-87.5085	59.4444	28.0641
1.95445	-87.7823	58.389	29.3933
1.9545	-88.0344	57.3191	30.7153
1.95455	-88.2648	56.2352	32.0296
1.9546	-88.4734	55.1373	33.3361
1.95465	-88.6602	54.0259	34.6343
1.9547	-88.8251	52.9011	35.924
1.95475	-88.9681	51.7633	37.2049
1.9548	-89.0892	50.6127	38.4765
1.95485	-89.1882	49.4496	39.7387
1.9549	-89.2653	48.2743	40.991
1.95495	-89.3203	47.0871	42.2333
1.955	-89.3533	45.8883	43.4651
1.95505	-89.3643	44.6781	44.6862
1.9551	-89.3532	43.457	45.8962
1.95515	-89.3201	42.2251	47.095
1.9552	-89.2649	40.9828	48.2821
1.95525	-89.1877	39.7304	49.4573
1.9553	-89.0885	38.4681	50.6203
1.95535	-88.9673	37.1964	51.7708
1.9554	-88.8241	35.9155	52.9086
1.95545	-88.659	34.6258	54.0333
1.9555	-88.4721	33.3275	55.1446
1.95555	-88.2633	32.021	56.2424
1.9556	-88.0328	30.7066	57.3263
1.95565	-87.7805	29.3846	58.396
1.9557	-87.5066	28.0553	59.4513
1.95575	-87.2111	26.7191	60.492
1.9558	-86.8941	25.3764	61.5177
1.95585	-86.5556	24.0274	62.5282
1.9559	-86.1958	22.6724	63.5234
1.95595	-85.8147	21.3119	64.5028
1.956	-85.4124	19.9461	65.4663
1.95605	-84.9891	18.5753	66.4137
1.9561	-84.5447	17.2	67.3447
1.95615	-84.0796	15.8205	68.2591
1.9562	-83.5937	14.437	69.1566
1.95625	-83.0871	13.05	70.0371
1.9563	-82.5601	11.6598	70.9003
1.95635	-82.0127	10.2667	71.746
1.9564	-81.445	8.87102	72.574
1.95645	-80.8573	7.47319	73.3841
1.9565	-80.2496	6.07351	74.176
1.95655	-79.6221	4.67233	74.9497
1.9566	-78.9749	3.27	75.7049
1.95665	-78.3083	1.86687	76.4414
1.9567	-77.6223	0.46327	77.1591
1.95675	-76.9172	-0.940442	77.8577
1.9568	-76.1932	-2.34392	78.5371
1.95685	-75.4503	-3.74682	79.1971
1.9569	-74.6888	-5.1488	79.8376
1.95695	-73.9089	-6.54951	80.4584
1.957	-73.1107	-7.9486	81.0593
1.95705	-72.2945	-9.34573	81.6402
1.9571	-71.4605	-10.7405	82.201
1.95715	-70.6088	-12.1327	82.7415
1.9572	-69.7397	-13.5219	83.2616
1.95725	-68.8534	-14.9077	83.7612
1.9573	-67.9501	-16.2899	84.24
1.95735	-67.0301	-17.6681	84.6981
1.9574	-66.0935	-19.0418	85.1353
1.95745	-65.1406	-20.4109	85.5515
1.9575	-64.1716	-21.775	85.9466
1.95755	-63.1868	-23.1337	86.3205
1.9576	-62.1864	-24.4866	86.6731
1.95765	-61.1707	-25.8336	87.0043
1.9577	-60.1399	-27.1741	87.314
1.95775	-59.0942	-28.508	87.6022
1.9578	-58.0339	-29.8348	87.8687
1.95785	-56.9594	-31.1542	88.1136
1.9579	-55.8707	-32.466	88.3368
1.95795	-54.7683	-33.7698	88.5381
1.958	-53.6524	-35.0652	88.7176
1.95805	-52.5233	-36.352	88.8752
1.9581	-51.3811	-37.6298	89.0109
1.95815	-50.2263	-38.8983	89.1246
1.9582	-49.0592	-40.1572	89.2164
1.95825	-47.8799	-41.4062	89.2861
1.9583	-46.6888	-42.645	89.3338
1.95835	-45.4861	-43.8733	89.3594
1.9584	-44.2723	-45.0908	89.363
1.95845	-43.0475	-46.2971	89.3446
1.9585	-41.8121	-47.492	89.3041
1.95855	-40.5664	-48.6752	89.2416
1.9586	-39.3107	-49.8463	89.157
1.95865	-38.0453	-51.0052	89.0505
1.9587	-36.7705	-52.1515	88.922
1.95875	-35.4866	-53.2849	88.7715
1.9588	-34.194	-54.4052	88.5992
1.95885	-32.8929	-55.5121	88.4049
1.9589	-31.5837	-56.6052	88.1889
1.95895	-30.2667	-57.6844	87.9511
1.959	-28.9423	-58.7494	87.6916
1.95905	-27.6107	-59.7998	87.4105
1.9591	-26.2723	-60.8355	87.1078
1.95915	-24.9274	-61.8562	86.7836
1.9592	-23.5764	-62.8617	86.438
1.95925	-22.2195	-63.8516	86.0711
1.9593	-20.8572	-64.8258	85.6829
1.95935	-19.4897	-65.7839	85.2736
1.9594	-18.1174	-66.7259	84.8433
1.95945	-16.7406	-67.6514	84.392
1.9595	-15.3598	-68.5601	83.9199
1.95955	-13.9751	-69.452	83.4271
1.9596	-12.5869	-70.3268	82.9137
1.95965	-11.1957	-71.1841	82.3799
1.9597	-9.80172	-72.024	81.8257
1.95975	-8.40531	-72.846	81.2513
1.9598	-7.00682	-73.6501	80.6569
1.95985	-5.6066	-74.436	80.0426
1.9599	-4.205	-75.2035	79.4085
1.95995	-2.80236	-75.9525	78.7549
1.96	-1.39904	-76.6827	78.0818
1.96005	0.00463805	-77.3941	77.3894
1.9601	1.40831	-78.0863	76.678
1.96015	2.81164	-78.7593	75.9476
1.9602	4.21427	-79.4128	75.1985
1.96025	5.61586	-80.0467	74.4309
1.9603	7.01607	-80.6609	73.6448
1.96035	8.41454	-81.2552	72.8406
1.9604	9.81094	-81.8294	72.0185
1.96045	11.2049	-82.3834	71.1785
1.9605	12.5961	-82.9172	70.321
1.96055	13.9842	-83.4304	69.4462
1.9606	15.3689	-83.9231	68.5542
1.96065	16.7498	-84.3951	67.6453
1.9607	18.1265	-84.8462	66.7197
1.96075	19.4987	-85.2764	65.7777
1.9608	20.8662	-85.6856	64.8194
1.96085	22.2285	-86.0736	63.8451
1.9609	23.5853	-86.4404	62.8551
1.96095	24.9363	-86.7858	61.8495
1.961	26.2811	-87.1099	60.8287
1.96105	27.6195	-87.4124	59.7929
1.9611	28.951	-87.6934	58.7424
1.96115	30.2754	-87.9528	57.6773
1.9612	31.5924	-88.1904	56.598
1.96125	32.9015	-88.4063	55.5048
1.9613	34.2025	-88.6004	54.3979
1.96135	35.4951	-88.7726	53.2775
1.9614	36.7789	-88.9229	52.144
1.96145	38.0537	-89.0513	50.9976
1.9615	39.319	-89.1577	49.8386
1.96155	40.5747	-89.2421	48.6674
1.9616	41.8203	-89.3044	47.4841
1.96165	43.0556	-89.3448	46.2892
1.9617	44.2803	-89.3631	45.0828
1.96175	45.4941	-89.3593	43.8652
1.9618	46.6967	-89.3336	42.6369
1.96185	47.8877	-89.2857	41.398
1.9619	49.0669	-89.2158	40.1489
1.96195	50.234	-89.124	38.8899
1.962	51.3887	-89.0101	37.6214
1.96205	52.5308	-88.8743	36.3435
1.9621	53.6598	-88.7165	35.0567
1.96215	54.7757	-88.5369	33.7612
1.9622	55.878	-88.3354	32.4574
1.96225	56.9665	-88.1121	31.1455
1.9623	58.041	-87.867	29.826
1.96235	59.1011	-87.6003	28.4992
1.9624	60.1467	-87.312	27.1653
1.96245	61.1775	-87.0021	25.8247
1.9625	62.1931	-86.6708	24.4777
1.96255	63.1934	-86.3181	23.1247
1.9626	64.1781	-85.9441	21.766
1.96265	65.1469	-85.5488	20.4019
1.9627	66.0997	-85.1325	19.0328
1.96275	67.0362	-84.6952	17.659
1.9628	67.9562	-84.2369	16.2808
1.96285	68.8593	-83.7579	14.8986
1.9629	69.7455	-83.2582	13.5127
1.96295	70.6145	-82.738	12.1235
1.963	71.466	-82.1974	10.7313
1.96305	72.3	-81.6365	9.3365
1.9631	73.116	-81.0554	7.93936
1.96315	73.9141	-80.4543	6.54025
1.9632	74.6939	-79.8334	5.13954
1.96325	75.4553	-79.1928	3.73755
1.9633	76.198	-78.5327	2.33465
1.96335	76.922	-77.8531	0.931165
1.9634	77.6269	-77.1544	-0.472547
1.96345	78.3128	-76.4366	-1.87614
1.9635	78.9793	-75.7	-3.27927
1.96355	79.6263	-74.9447	-4.6816
1.9636	80.2536	-74.1709	-6.08277
1.96365	80.8612	-73.3788	-7.48243
1.9637	81.4488	-72.5686	-8.88026
1.96375	82.0163	-71.7405	-10.2759
1.9638	82.5636	-70.8946	-11.669
1.96385	83.0905	-70.0313	-13.0592
1.9639	83.5969	-69.1507	-14.4462
1.96395	84.0827	-68.2531	-15.8296
1.964	84.5478	-67.3386	-17.2091
1.96405	84.9919	-66.4075	-18.5844
1.9641	85.4151	-65.46	-19.9551
1.96415	85.8173	-64.4964	-21.3209
1.9642	86.1982	-63.5168	-22.6814
1.96425	86.5579	-62.5216	-24.0363
1.9643	86.8962	-61.511	-25.3853
1.96435	87.2131	-60.4851	-26.728
1.9644	87.5085	-59.4444	-28.0641
1.96445	87.7823	-58.389	-29.3933
1.9645	88.0344	-57.3191	-30.7153
1.96455	88.2648	-56.2352	-32.0296
1.9646	88.4734	-55.1373	-33.3361
1.96465	88.6602	-54.0259	-34.6343
1.9647	88.8251	-52.9011	-35.924
1.96475	88.9681	-51.7633	-37.2049
1.9648	89.0892	-50.6127	-38.4765
1.96485	89.1882	-49.4496	-39.7387
1.9649	89.2653	-48.2743	-40.991
1.96495	89.3203	-47.0871	-42.2333
1.965	89.3533	-45.8883	-43.4651
1.96505	89.3643	-44.6781	-44.6862
1.9651	89.3532	-43.457	-45.8962
1.96515	89.3201	-42.2251	-47.095
1.9652	89.2649	-40.9828	-48.2821
1.96525	89.1877	-39.7304	-49.4573
1.9653	89.0885	-38.4681	-50.6203
1.96535	88.9673	-37.1964	-51.7708
1.9654	88.8241	-35.9155	-52.9086
1.96545	88.659	-34.6258	-54.0333
1.9655	88.4721	-33.3275	-55.1446
1.96555	88.2633	-32.021	-56.2424
1.9656	88.0328	-30.7066	-57.3263
1.96565	87.7805	-29.3846	-58.396
1.9657	87.5066	-28.0553	-59.4513
1.96575	87.2111	-26.7191	-60.492
1.9658	86.8941	-25.3764	-61.5177
1.96585	86.5556	-24.0274	-62.5282
1.9659	86.1958	-22.6724	-63.5234
1.96595	85.8147	-21.3119	-64.5028
1.966	85.4124	-19.9461	-65.4663
1.96605	84.9891	-18.5753	-66.4137
